93 291   0.0   -3.7    5.5  75  4  5.898 -999.9 -999.9    0.79
93 292   0.0    1.6    7.5  78  5  2.705 -999.9 -999.9    0.92
93 293   0.0    1.8    8.7  78  3  3.974 -999.9 -999.9    1.02
93 294   0.0   -2.0    2.0  70  4  2.757 -999.9 -999.9    0.84
93 295   0.0   -6.6    0.1  68  3  5.819 -999.9 -999.9    0.77
93 296   0.0  -10.6    2.2  78  2  5.645 -999.9 -999.9    0.73
93 297   0.8   -7.8    4.0  84  4  1.779 -999.9 -999.9    0.48
93 298   0.0   -0.3    4.7  63  4  5.236 -999.9 -999.9    0.72
93 299   0.0   -4.0    2.2  85  2  2.190 -999.9 -999.9    0.79
93 300   0.7   -8.5    4.5  92  3  1.147 -999.9 -999.9    0.43
93 301   0.0    1.6    6.4  57  5  4.648 -999.9 -999.9    0.67
93 302   0.0   -3.2    4.0  77  3  4.256 -999.9 -999.9    0.65
93 303   0.0   -4.8    5.7  85  4  3.961 -999.9 -999.9    0.72
93 304   0.0    0.3    5.0  68  4  3.254 -999.9 -999.9    0.66
93 305   0.0   -0.7    6.2  86  3  3.709 -999.9 -999.9    0.61
93 306   0.1    0.6    3.1  84  2  1.364 -999.9 -999.9    0.52
93 307   0.0    0.4    1.7  89  2  1.432 -999.9 -999.9    0.49
93 308   0.0    0.1    1.3  88  2  0.424 -999.9 -999.9    0.25
93 309   0.0   -1.0    0.7  77  2  0.889 -999.9 -999.9    0.42
93 310   0.0   -1.2    0.0  71  2  0.524 -999.9 -999.9    0.30
93 311   0.1   -1.5   -0.3  73  3  0.503 -999.9 -999.9    0.27
93 312   0.1   -1.8    0.5  75  5  0.766 -999.9 -999.9    0.35
93 313   0.0   -2.3    0.6  71  6  0.323 -999.9 -999.9    0.19
93 314   0.0   -5.7   -2.2  72  5  1.149 -999.9 -999.9    0.46
93 315   0.0   -5.3   -1.8  70  5  1.244 -999.9 -999.9    0.48
93 316   0.1   -8.7   -2.7  66  4  2.411 -999.9 -999.9    0.45
93 317   0.8   -2.8   -0.9  87  5  0.356 -999.9 -999.9    0.19
93 318   0.0   -7.1   -2.5  77  3  0.985 -999.9 -999.9    0.37
93 319   0.0  -12.4   -2.5  84  2  2.397 -999.9 -999.9    0.35
93 320   0.1  -15.3   -6.7  91  2  0.704 -999.9 -999.9    0.28
93 321   0.2   -6.8   -1.8  89  2  0.810 -999.9 -999.9    0.32
93 322   0.1   -1.8   -0.3  94  2  0.589 -999.9 -999.9    0.33
93 323   0.1  -11.2   -1.1  79  4  1.130 -999.9 -999.9 -999.99
93 324   0.1  -11.9   -8.2  83  3  1.597 -999.9 -999.9 -999.99
93 325   0.0  -12.4   -8.3  83  4  1.361 -999.9 -999.9 -999.99
93 326   0.0  -12.7   -6.5  84  5  1.038 -999.9 -999.9 -999.99
93 327   0.4   -9.8   -2.1  70  6  0.629 -999.9 -999.9 -999.99
93 328   0.1   -3.4   -1.7  81  3  0.339 -999.9 -999.9 -999.99
93 329   0.2   -3.0   -1.7  84  3  0.639 -999.9 -999.9 -999.99
